ICAO_Code, IATA_Code, Name, City, Country, LatDeg, LatMin, LatSec, LatDir,LongDeg, LongMin, LongSec, LongDir, Altitude
'FMCN','YVA','MORONI ICONI','MORONI','COMOROS ISLANDS',11,42,38,'S',-11.7105555555556,43,14,37,'E',43.2436111111111,33
'FMCV','AJN','ANJOUAN OUANI','ANJOUAN','COMOROS ISLANDS',12,7,54,'S',-12.1316666666667,44,25,49,'E',44.4302777777778,62
'FMCZ','DZA','DZAOUDZI PAMANZI','DZAOUDZI','MAYOTTE ISLAND',12,48,17,'S',-12.8047222222222,45,16,52,'E',45.2811111111111,23
'FMEE','RUN','ST DENIS GILLOT','ST.-DENIS','REUNION ISLAND',20,53,13,'S',-20.8869444444444,55,30,37,'E',55.5102777777778,66
'FMEP','ZSE','ST PIERRE PIERREFONDS','ST.-PIERRE','REUNION ISLAND',21,19,15,'S',-21.3208333333333,55,25,29,'E',55.4247222222222,52
'FMMC','WML','','MALAIMBRANDY','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMME','ATJ','','ANTSIRABE','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMG','WAQ','','ANTSALOVA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMH','VVB','','MAHANORO','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMI','TNR','ANTANANARIVO IVATO','ANTANANARIVO','MADAGASCAR',18,47,48,'S',-18.7966666666667,47,28,43,'E',47.4786111111111,4198
'FMMK','JVA','','ANKAVANDRA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMML','BMD','','BELO SUR TSIRIBIHINA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMN','ZVA','MIANDRIVAZO','MIANDRIVAZO','MADAGASCAR',19,33,46,'S',-19.5627777777778,45,27,3,'E',45.4508333333333,203
'FMMO','MXT','','MAINTIRANO','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMQ','ILK','','ILAKA EAST','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMR','TVA','','MORAFENOBE','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMS','SMS','SAINTE MARIE','SAINTE MARIE','MADAGASCAR',17,5,38,'S',-17.0938888888889,49,48,57,'E',49.8158333333333,7
'FMMT','TMM','TOAMASINA','TOAMASINA','MADAGASCAR',18,6,34,'S',-18.1094444444444,49,23,33,'E',49.3925,22
'FMMU','WTA','','TAMBOHORANO','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMV','MOQ','MORONDAVA','MORONDAVA','MADAGASCAR',20,17,5,'S',-20.2847222222222,44,19,3,'E',44.3175,30
'FMMX','WTS','','TSIROANOMANDIDY','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMMY','VAT','','VATOMANDRY','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMNA','DIE','ANTSIRANANA ARRACHART','ANTSIRANANA','MADAGASCAR',12,20,57,'S',-12.3491666666667,49,17,30,'E',49.2916666666667,374
'FMNC','WMR','MANANARA AVARATRA','MANANARA','MADAGASCAR',16,9,50,'S',-16.1638888888889,49,46,25,'E',49.7736111111111,9
'FMND','ZWA','ANDAPA','ANDAPA','MADAGASCAR',14,39,6,'S',-14.6516666666667,49,37,14,'E',49.6205555555556,1552
'FMNE','AMB','AMBILOBE MAHAVAVY','AMBILOBE','MADAGASCAR',13,11,18,'S',-13.1883333333333,48,59,16,'E',48.9877777777778,72
'FMNF','WBD','','BEFANDRIANA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMNG','WPB','','PORT BERGE','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMNH','ANM','ANTALAHA ANTSIRABATO','ANTALAHA','MADAGASCAR',14,59,57,'S',-14.9991666666667,50,19,12,'E',50.32,20
'FMNJ','IVA','','AMBANJA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMNL','HVA','ANALALAVA','ANALALAVA','MADAGASCAR',14,37,46,'S',-14.6294444444444,47,45,49,'E',47.7636111111111,345
'FMNM','MJN','MAHAJANGA PHILIBERT TSIRANANA','MAHAJANGA','MADAGASCAR',15,40,2,'S',-15.6672222222222,46,21,6,'E',46.3516666666667,87
'FMNN','NOS','NOSY BE FASCENE','NOSY-BE','MADAGASCAR',13,18,44,'S',-13.3122222222222,48,18,50,'E',48.3138888888889,37
'FMNO','DWB','','SOALALA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMNQ','BPY','BESALAMPY','BESALAMPY','MADAGASCAR',16,44,31,'S',-16.7419444444444,44,28,53,'E',44.4813888888889,125
'FMNR','WMN','MAROANTSETRA','MAROANTSETRA','MADAGASCAR',15,26,12,'S',-15.4366666666667,49,41,18,'E',49.6883333333333,13
'FMNS','SVB','SAMBAVA SUD','SAMBAVA','MADAGASCAR',14,16,43,'S',-14.2786111111111,50,10,29,'E',50.1747222222222,20
'FMNT','TTS','','TSARATANANA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMNV','VOH','VOHIMARINA','VOHEMAR','MADAGASCAR',13,22,33,'S',-13.3758333333333,50,0,10,'E',50.0027777777778,19
'FMNW','WAI','ANTSOHIHY AMBALABE','ANTSOHIHY','MADAGASCAR',14,53,55,'S',-14.8986111111111,47,59,38,'E',47.9938888888889,92
'FMNX','WMA','','MANDRITSARA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSB','WBO','','BEROROHA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSC','WMD','','MANDABE','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSD','FTU','TOLAGNARO','TOLAGNARO','MADAGASCAR',25,2,17,'S',-25.0380555555556,46,57,22,'E',46.9561111111111,29
'FMSF','WFI','FIANARANTSOA','FIANARANTSOA','MADAGASCAR',21,26,29,'S',-21.4413888888889,47,6,42,'E',47.1116666666667,3658
'FMSG','RVA','FARAFANGANA','FARAFANGANA','MADAGASCAR',22,48,19,'S',-22.8052777777778,47,49,14,'E',47.8205555555556,26
'FMSI','IHO','','IHOSY','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSJ','MJA','','MANJA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSK','WVK','MANAKARA SUD','MANAKARA','MADAGASCAR',22,7,11,'S',-22.1197222222222,48,1,18,'E',48.0216666666667,33
'FMSL','OVA','','BEKILY','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSM','MNJ','MANANJARY','MANANJARY','MADAGASCAR',21,12,6,'S',-21.2016666666667,48,21,29,'E',48.3580555555556,20
'FMSN','TDV','','TANANDAVA','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSR','MXM','MOROMBE','MOROMBE','MADAGASCAR',21,45,13,'S',-21.7536111111111,43,22,31,'E',43.3752777777778,16
'FMST','TLE','TOLIARA','TOLIARA','MADAGASCAR',23,23,0,'S',-23.3833333333333,43,43,42,'E',43.7283333333333,29
'FMSV','BKU','','BETIOKY','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FMSY','AMP','','AMPANIHY','MADAGASCAR',0,0,0,'U',0,0,0,0,'U',0,0
'FNAM','AZZ','','AMBRIZ','ANGOLA',0,0,0,'U',0,0,0,0,'U',0,0
'FNBC','SSY','MBANZA CONGO','M''BANZA-CONGO','ANGOLA',6,16,11,'S',-6.26972222222222,14,14,49,'E',14.2469444444444,1860
'FNBG','BUG','BENGUELA','BENGUELA','ANGOLA',12,36,32,'S',-12.6088888888889,13,24,13,'E',13.4036111111111,118
'FNCA','CAB','CABINDA','CABINDA','ANGOLA',5,35,49,'S',-5.59694444444444,12,11,18,'E',12.1883333333333,66
'FNCH','PGI','CHITATO','CHITATO','ANGOLA',7,21,27,'S',-7.3575,20,48,13,'E',20.8036111111111,2500
'FNCM','CBT','','CAMABATELA','ANGOLA',0,0,0,'U',0,0,0,0,'U',0,0
'FNCZ','CAV','CAZOMBO','CAZOMBO','ANGOLA',11,53,37,'S',-11.8936111111111,22,54,58,'E',22.9161111111111,3700
'FNGI','NGV','NGIVA','N''GIVA','ANGOLA',17,2,41,'S',-17.0447222222222,15,41,13,'E',15.6869444444444,3566
'FNHU','NOV','HUAMBO','HUAMBO','ANGOLA',12,48,31,'S',-12.8086111111111,15,45,37,'E',15.7602777777778,5587
'FNKU','SVP','KUITO','KUITO','ANGOLA',12,24,16,'S',-12.4044444444444,16,56,50,'E',16.9472222222222,5618
'FNLU','LAD','LUANDA 4 DE FEVEREIRO','LUANDA','ANGOLA',8,51,30,'S',-8.85833333333333,13,13,52,'E',13.2311111111111,243
'FNMA','MEG','MALANJE','MALANJE','ANGOLA',9,31,30,'S',-9.525,16,18,44,'E',16.3122222222222,3868
'FNME','SPP','MENONGUE','MENONGUE','ANGOLA',14,39,27,'S',-14.6575,17,43,11,'E',17.7197222222222,4469
'FNNG','GXG','NEGAGE','NEGAGE','ANGOLA',7,45,16,'S',-7.75444444444444,15,17,15,'E',15.2875,4105
'FNPA','PBN','PORTO AMBOIM','PORTO AMBOIM','ANGOLA',10,43,19,'S',-10.7219444444444,13,45,55,'E',13.7652777777778,16
'FNSA','VHC','SAURIMO','SAURIMO','ANGOLA',9,41,20,'S',-9.68888888888889,20,25,54,'E',20.4316666666667,3584
'FNSO','SZA','SOYO','SOYO','ANGOLA',6,8,27,'S',-6.14083333333333,12,22,18,'E',12.3716666666667,15
'FNUA','UAL','','LUAU','ANGOLA',0,0,0,'U',0,0,0,0,'U',0,0
'FNUB','SDD','','LUBANGO','ANGOLA',0,0,0,'U',0,0,0,0,'U',0,0
'FNUE','LUO','LUENA','LUENA','ANGOLA',11,46,5,'S',-11.7680555555556,19,53,51,'E',19.8975,4360
'FNUG','UGO','UIGE','UIGE','ANGOLA',7,36,11,'S',-7.60305555555555,15,1,40,'E',15.0277777777778,2720
'FNWK','CEO','','WAKO KUNGO','ANGOLA',0,0,0,'U',0,0,0,0,'U',0,0
'FNXA','XGN','XANGONGO','XANGONGO','ANGOLA',16,45,19,'S',-16.7552777777778,14,57,55,'E',14.9652777777778,3635
'FNZE','ARZ','','N''ZETO','ANGOLA',0,0,0,'U',0,0,0,0,'U',0,0
'FOGB','BGB','','BODOUE','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FOGF','FOU','','FOUGAMOU','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FOGI','MGX','','MOABI','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FOGO','OYE','OYEM','OYEM','GABON',1,32,28,'N',1.54111111111111,11,34,51,'E',11.5808333333333,2158
'FOGQ','OKN','OKONDJA','OKONDJA','GABON',0,39,55,'S',-0.665277777777778,13,40,23,'E',13.6730555555556,1325
'FOGR','LBQ','LAMBARENE','LAMBARENE','GABON',0,42,15,'S',-0.704166666666667,10,14,44,'E',10.2455555555556,82
'FOGV','MVX','','MINVOUL','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FOOA','MJL','','MOUILA','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FOOB','BMM','BITAM','BITAM','GABON',2,4,32,'N',2.07555555555556,11,29,35,'E',11.4930555555556,1969
'FOOD','MFF','MOANDA','MOANDA','GABON',1,32,15,'S',-1.5375,13,16,9,'E',13.2691666666667,1877
'FOOE','MKB','','MEKAMBO','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FOOG','POG','PORT GENTIL','PORT GENTIL','GABON',0,42,42,'S',-0.711666666666667,8,45,15,'E',8.75416666666667,13
'FOOH','OMB','OMBOUE HOPITAL','OMBOUE HOSPIAL','GABON',1,34,29,'S',-1.57472222222222,9,15,46,'E',9.26277777777778,33
'FOOK','MKU','MAKOKOU','MAKOKOU','GABON',0,34,45,'N',0.579166666666667,12,53,27,'E',12.8908333333333,1726
'FOOL','LBV','LIBREVILLE LEON M BA','LIBREVILLE','GABON',0,27,30,'N',0.458333333333333,9,24,44,'E',9.41222222222222,39
'FOOM','MZC','MITZIC','MITZIC','GABON',0,46,32,'N',0.775555555555556,11,33,9,'E',11.5525,1913
'FOON','MVB','FRANCEVILLE MVENGUE','FRANCEVILLE','GABON',1,39,22,'S',-1.65611111111111,13,26,16,'E',13.4377777777778,1450
'FOOR','LTL','LASTOURVILLE','LASTOURVILLE','GABON',0,49,35,'S',-0.826388888888889,12,44,48,'E',12.7466666666667,1585
'FOOS','ZKM','','SETTE-CAMA','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FOOT','TCH','TCHIBANGA','TCHIBANGA','GABON',2,53,20,'S',-2.88888888888889,10,55,10,'E',10.9194444444444,269
'FOOY','MYB','','MAYUMBA','GABON',0,0,0,'U',0,0,0,0,'U',0,0
'FPPR','PCP','PRINCIPE','PRINCIPE','SAO TOME & PRINCIPE',1,39,46,'N',1.66277777777778,7,24,42,'E',7.41166666666667,591
'FPST','TMS','SAO TOME INTERNATIONAL','SAO TOME','SAO TOME & PRINCIPE',0,22,41,'N',0.378055555555556,6,42,43,'E',6.71194444444444,33
'FQAG','ANO','','ANGOCHE','MOZAMBIQUE',0,0,0,'U',0,0,0,0,'U',0,0
'FQBR','BEW','BEIRA','BEIRA','MOZAMBIQUE',19,47,47,'S',-19.7963888888889,34,54,27,'E',34.9075,33
'FQCB','FXO','CUAMBA','CUAMBA','MOZAMBIQUE',14,49,12,'S',-14.82,36,31,55,'E',36.5319444444444,1920
'FQIN','INH','INHAMBANE','INHAMBANE','MOZAMBIQUE',23,52,35,'S',-23.8763888888889,35,24,30,'E',35.4083333333333,30
'FQLC','VXC','LICHINGA','LICHINGA','MOZAMBIQUE',13,16,26,'S',-13.2738888888889,35,15,58,'E',35.2661111111111,4505
'FQMA','MPM','MAPUTO','MAPUTO','MOZAMBIQUE',25,55,15,'S',-25.9208333333333,32,34,21,'E',32.5725,145
'FQMP','MZB','MOCIMBOA DA PRAIA','MOCIMBOA DA PRAIA','MOZAMBIQUE',11,21,42,'S',-11.3616666666667,40,21,17,'E',40.3547222222222,89
'FQNC','MNC','NACALA','NACALA','MOZAMBIQUE',14,29,17,'S',-14.4880555555556,40,42,44,'E',40.7122222222222,410
'FQNP','APL','NAMPULA','NAMPULA','MOZAMBIQUE',15,6,20,'S',-15.1055555555556,39,16,54,'E',39.2816666666667,1444
'FQPB','POL','PEMBA','PEMBA','MOZAMBIQUE',12,59,12,'S',-12.9866666666667,40,31,20,'E',40.5222222222222,331
'FQQL','UEL','QUELIMANE','QUELIMANE','MOZAMBIQUE',17,51,20,'S',-17.8555555555556,36,52,9,'E',36.8691666666667,36
'FQTT','TET','TETE CHINGOZI','TETE','MOZAMBIQUE',16,6,17,'S',-16.1047222222222,33,38,24,'E',33.64,525
'FQVL','VNX','VILANKULO','VILANKULU','MOZAMBIQUE',22,1,6,'S',-22.0183333333333,35,18,47,'E',35.3130555555556,46
'FSDR','DES','DESROCHES','DESROCHES','SEYCHELLES',5,41,45,'S',-5.69583333333333,53,39,16,'E',53.6544444444444,10
'FSIA','SEZ','SEYCHELLES INTERNATIONAL','MAHE','SEYCHELLES',4,40,27,'S',-4.67416666666667,55,31,18,'E',55.5216666666667,10
'FSPP','PRI','PRASLIN','PRASLIN','SEYCHELLES',4,19,9,'S',-4.31916666666667,55,41,29,'E',55.6913888888889,10
'FSSB','BDI','','BIRD ISLAND','SEYCHELLES',0,0,0,'U',0,0,0,0,'U',0,0
'FSSD','DEI','','DENIS ISLAND','SEYCHELLES',0,0,0,'U',0,0,0,0,'U',0,0
'FTTA','SRH','SARH','SARH','CHAD',9,9,4,'N',9.15111111111111,18,22,46,'E',18.3794444444444,1198
'FTTB','OGR','','BONGOR','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTC','AEH','ABECHE','ABECHE','CHAD',13,50,49,'N',13.8469444444444,20,50,39,'E',20.8441666666667,1788
'FTTD','MQQ','MOUNDOU','MOUNDOU','CHAD',8,37,13,'N',8.62027777777778,16,4,6,'E',16.0683333333333,1404
'FTTI','ATV','','ATI','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTJ','NDJ','NDJAMENA','N''DJAMENA','CHAD',12,8,1,'N',12.1336111111111,15,2,2,'E',15.0338888888889,968
'FTTK','BKR','','BOKORO','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTL','OTC','','BOL','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTM','MVO','','MONGO','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTN','AMC','','AM-TIMAN','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTP','PLF','PALA','PALA','CHAD',9,22,45,'N',9.37916666666667,14,55,33,'E',14.9258333333333,1532
'FTTS','OUT','','BOUSSO','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTU','AMO','','MAO','CHAD',0,0,0,'U',0,0,0,0,'U',0,0
'FTTY','FYT','FAYA LARGEAU','FAYA-LARGEAU','CHAD',17,55,1,'N',17.9169444444444,19,6,39,'E',19.1108333333333,771
'FVBU','BUQ','JOSHUA MQABUKO NKOMO INTERNATIONAL','BULAWAYO','ZIMBABWE',20,1,2,'S',-20.0172222222222,28,37,4,'E',28.6177777777778,4359
'FVCZ','BFO','CHIREDZI BUFFALO RANGE','CHIREDZI','ZIMBABWE',21,0,29,'S',-21.0080555555556,31,34,42,'E',31.5783333333333,1421
'FVFA','VFA','VICTORIA FALLS INTERNATIONAL','VICTORIA FALLS','ZIMBABWE',18,5,46,'S',-18.0961111111111,25,50,21,'E',25.8391666666667,3490
'FVGR','UTA','MUTARE GRAND REEF','MUTARE','ZIMBABWE',18,58,39,'S',-18.9775,32,27,2,'E',32.4505555555556,3344
'FVGW','GWE','','GWERU','ZIMBABWE',0,0,0,'U',0,0,0,0,'U',0,0
'FVHA','HRE','HARARE INTERNATIONAL','HARARE','ZIMBABWE',17,55,54,'S',-17.9316666666667,31,5,34,'E',31.0927777777778,4887
'FVKB','KAB','KARIBA INTERNATIONAL','KARIBA','ZIMBABWE',16,31,11,'S',-16.5197222222222,28,53,5,'E',28.8847222222222,1706
'FVMV','MVZ','MASVINGO','MASVINGO','ZIMBABWE',20,3,19,'S',-20.0552777777778,30,51,32,'E',30.8588888888889,3595
'FVSV','VFA','','VICTORIA FALLS','ZIMBABWE',0,0,0,'U',0,0,0,0,'U',0,0
'FVTL','GWE','GWERU THORNHILL','GWERT','ZIMBABWE',19,26,12,'S',-19.4366666666667,29,51,42,'E',29.8616666666667,4680
'FVWN','WKM','HWANGE NATIONAL PARK','HWANGE NATIONAL PARK','ZIMBABWE',18,37,47,'S',-18.6297222222222,27,1,15,'E',27.0208333333333,3543
'FWCL','BLZ','CHILEKA INTERNATIONAL','BLANTYRE','MALAWI',15,40,44,'S',-15.6788888888889,34,58,26,'E',34.9738888888889,2555
'FWDW','DWA','','DWANGWA','MALAWI',0,0,0,'U',0,0,0,0,'U',0,0
'FWKA','KGJ','KARONGA','KARONGA','MALAWI',9,57,12,'S',-9.95333333333333,33,53,34,'E',33.8927777777778,1765
'FWKI','LLW','','LILONGWE','MALAWI',0,0,0,'U',0,0,0,0,'U',0,0
'FWMY','MYZ','','MONKEY BAY','MALAWI',0,0,0,'U',0,0,0,0,'U',0,0
'FWSM','LMB','','SALIMA','MALAWI',0,0,0,'U',0,0,0,0,'U',0,0
'FWUU','ZZU','MZUZU','MZUZU','MALAWI',11,26,41,'S',-11.4447222222222,34,0,42,'E',34.0116666666667,4115
'FXLR','LRB','','LERIBE','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FXLS','LES','','LESOBENG','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FXMF','MFC','','MAFETENG','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FXMK','MKH','','MOKHOTLONG','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FXMM','MSU','MOSHOESHOE I INTERNATIONAL','MASERU','LESOTHO',29,27,44,'S',-29.4622222222222,27,33,9,'E',27.5525,5351
'FXNK','NKU','','NKAUS','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FXQN','UNE','','QACHAS NEK','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FXSH','SHK','','SEHONGHONG','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FXSM','SOK','','SEMONKONG','LESOTHO',0,0,0,'U',0,0,0,0,'U',0,0
'FZAA','FIH','KINSHASA NDJILI INTERNATIONAL','KINSHASA','ZAIRE',4,23,8,'S',-4.38555555555556,15,26,40,'E',15.4444444444444,1027
'FZAB','NLO','KINSHASA NDOLO','KINSHASA','ZAIRE',4,19,29,'S',-4.32472222222222,15,19,42,'E',15.3283333333333,915
'FZAG','MNB','MUANDA','MUANDA','ZAIRE',5,55,51,'S',-5.93083333333333,12,21,6,'E',12.3516666666667,89
'FZAM','MAT','MATADI TSHIMPI','MATADI','ZAIRE',5,47,58,'S',-5.79944444444444,13,26,27,'E',13.4408333333333,1115
'FZBA','INO','','INONGO','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZBO','FDU','BANDUNDU','BANDOUNDU','ZAIRE',3,18,40,'S',-3.31111111111111,17,22,54,'E',17.3816666666667,1063
'FZCA','KKW','KIKWIT','KIKWIT','ZAIRE',5,2,8,'S',-5.03555555555556,18,47,8,'E',18.7855555555556,1572
'FZDO','MNB','','MOANZA','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZEA','MDK','MBANDAKA','MBANDAKA','ZAIRE',0,1,21,'N',0.0225,18,17,19,'E',18.2886111111111,1040
'FZEN','BSU','','BASANKUSU','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZFD','BDT','GBADOLITE','GBADOLITE','ZAIRE',4,15,11,'N',4.25305555555556,20,58,31,'E',20.9752777777778,1509
'FZFK','GMA','GEMENA','GEMENA','ZAIRE',3,14,7,'N',3.23527777777778,19,46,16,'E',19.7711111111111,1378
'FZFU','BMB','','BUMBA','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZGA','LIQ','LISALA','LISALA','ZAIRE',2,10,14,'N',2.17055555555556,21,29,48,'E',21.4966666666667,1509
'FZGN','BNB','','BOENDE','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZIA','FKI','KISANGANI SIMISINI','KISANGANI','ZAIRE',0,31,3,'N',0.5175,25,9,18,'E',25.155,1289
'FZJH','IRP','ISIRO MATARI','ISIRO','ZAIRE',2,49,39,'N',2.8275,27,35,17,'E',27.5880555555556,2438
'FZKA','BUX','BUNIA','BUNIA','ZAIRE',1,33,56,'N',1.56555555555556,30,13,15,'E',30.2208333333333,4045
'FZMA','BKY','BUKAVU KAVUMU','BUKAVU/KAVUMU','ZAIRE',2,18,32,'S',-2.30888888888889,28,48,31,'E',28.8086111111111,5643
'FZNA','GOM','GOMA','GOMA','ZAIRE',1,40,14,'S',-1.67055555555556,29,14,18,'E',29.2383333333333,5089
'FZNP','BNC','','BENI','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZOA','KND','KINDU','KINDU','ZAIRE',2,55,9,'S',-2.91916666666667,25,54,55,'E',25.9152777777778,1630
'FZOF','KWH','','KIAPUPE','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZQA','FBM','LUBUMBASHI INTERNATIONAL','LUBUMASHI','ZAIRE',11,35,28,'S',-11.5911111111111,27,31,51,'E',27.5308333333333,4295
'FZQM','KWZ','KOLWEZI','KOLWEZI','ZAIRE',10,45,57,'S',-10.7658333333333,25,30,20,'E',25.5055555555556,5007
'FZRF','FMI','KALEMIE','KALEMIE','ZAIRE',5,52,32,'S',-5.87555555555556,29,15,0,'E',29.25,2569
'FZRQ','KOO','','KONGOLO','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZSA','KMN','KAMINA BASE','KAMINA BASE','ZAIRE',8,38,31,'S',-8.64194444444444,25,15,10,'E',25.2527777777778,3543
'FZUA','KGA','KANANGA','KANANGA','ZAIRE',5,54,0,'S',-5.9,22,28,9,'E',22.4691666666667,2139
'FZUK','TSH','','TSHIKAPA','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZVA','LJA','','LODJA','ZAIRE',0,0,0,'U',0,0,0,0,'U',0,0
'FZWA','MJM','MBUJI MAYI','MBUJI-MAYI','ZAIRE',6,7,16,'S',-6.12111111111111,23,34,8,'E',23.5688888888889,2221
'GABS','BKO','BAMAKO SENOU','BAMAKO','MALI',12,32,0,'N',12.5333333333333,7,56,59,'U',0,1247
'GAGM','GUD','','GOUNDAM','MALI',0,0,0,'U',0,0,0,0,'U',0,0
'GAGO','GAQ','GAO','GAO','MALI',16,14,54,'N',16.2483333333333,0,0,19,'U',0,869
'GAKO','KTX','','KOUTIALA','MALI',0,0,0,'U',0,0,0,0,'U',0,0
'GAKY','KYS','KAYES','KAYES','MALI',14,25,52,'N',14.4311111111111,11,26,22,'U',0,161
'GAMB','MZI','MOPTI AMBODEDJO','MOPTI','MALI',14,30,46,'N',14.5127777777778,4,4,46,'U',0,906
'GANK','NRM','','NARA','MALI',0,0,0,'U',0,0,0,0,'U',0,0
'GANR','NIX','NIORO','NIORO','MALI',15,14,19,'N',15.2386111111111,9,34,35,'U',0,778
'GASK','KSS','','SIKASSO','MALI',0,0,0,'U',0,0,0,0,'U',0,0
'GATB','TOM','TOMBOUCTOU','TOMBOUCTOU','MALI',16,43,49,'N',16.7302777777778,3,0,27,'U',0,863
'GAYE','EYL','','YELIMANE','MALI',0,0,0,'U',0,0,0,0,'U',0,0
'GBYD','BJL','BANJUL INTERNATIONAL','BANJUL','GAMBIA',13,20,16,'N',13.3377777777778,16,39,7,'U',0,95
'GCFV','FUE','FUERTEVENTURA','FUERTEVENTURA','CANARY ISLANDS',28,27,9,'N',28.4525,13,51,49,'U',0,72
'GCHI','VDE','HIERRO','HIERRO','CANARY ISLANDS',27,48,53,'N',27.8147222222222,17,53,13,'U',0,102
'GCLA','SPC','LA PALMA','SANTA CRUZ DE LA PALMA','SPAIN',28,37,35,'N',28.6263888888889,17,45,20,'U',0,107
'GCLP','LPA','GRAN CANARIA','GRAN CANARIA','CANARY ISLANDS',27,55,54,'N',27.9316666666667,15,23,11,'U',0,78
'GCRR','ACE','LANZAROTE','LANZEROTE','CANARY ISLANDS',28,56,43,'N',28.9452777777778,13,36,18,'U',0,47
'GCTS','TFS','TENERIFE SUR','TENERIFE','CANARY ISLANDS',28,2,40,'N',28.0444444444444,16,34,20,'U',0,209
'GCXO','TFN','TENERIFE NORTE','TENERIFE','CANARY ISLANDS',28,28,57,'N',28.4825,16,20,29,'U',0,2073
'GEML','MLN','MELILLA','MELILLA','SPANISH NORTH AFRICA',35,16,47,'N',35.2797222222222,2,57,22,'U',0,156
'GFBN','BTE','','BONTHE','SIERRA LEONE',0,0,0,'U',0,0,0,0,'U',0,0
'GFBO','KBS','','BO','SIERRA LEONE',0,0,0,'U',0,0,0,0,'U',0,0
'GFGK','GBK','','GBANGBATOK','SIERRA LEONE',0,0,0,'U',0,0,0,0,'U',0,0
'GFHA','HGS','HASTINGS','HASTINGS','SIERRA LEONE',8,23,40,'N',8.39444444444444,13,7,42,'U',0,60
'GFKB','KBA','','KABALA','SIERRA LEONE',0,0,0,'U',0,0,0,0,'U',0,0
'GFKE','KEN','','KENEMA','SIERRA LEONE',0,0,0,'U',0,0,0,0,'U',0,0
'GFLL','FNA','FREETOWN LUNGI','FREETOWN','SIERRA LEONE',8,36,59,'N',8.61638888888889,13,11,43,'U',0,84
